gene_symbol
A1BG
A1CF
A2M
A2ML1
A3GALT2
A4GALT
A4GNT
AAAS
AACS
AADAC
AADACL3
AADAT
AAGAB
AAK1
AAMDC
AAMP
AANAT
AAR2
AARD
AARS1
AARS2
AARSD1
AASDH
AASDHPPT
AASS
AATF
ABAT
ABCA1
ABCA12
ABCA3
ABCA4
ABCA5
ABCA6
ABCA8
ABCB1
ABCB10
ABCB11
ABCB5
ABCB6
ABCB7
ABCB8
ABCB9
ABCC1
ABCC10
ABCC11
ABCC12
ABCC2
ABCC3
ABCC4
ABCC5
ABCC6
ABCC9
ABCD1
ABCD2
ABCD3
ABCD4
ABCF1
ABCF3
ABCG4
ABCG5
ABCG8
ABHD1
ABHD10
ABHD11
ABHD12
ABHD12B
ABHD13
ABHD14B
ABHD15
ABHD16A
ABHD17B
ABHD18
ABHD2
ABHD4
ABHD5
ABHD6
ABI1
ABI3
ABI3BP
ABITRAM
ABL1
ABL2
ABLIM1
ABLIM3
ABR
ABRA
ABRACL
ABRAXAS1
ABRAXAS2
ABT1
ABTB1
ABTB2
ABTB3
ACAA1
ACAA2
ACACA
ACACB
ACAD10
ACAD11
ACAD9
ACADM
ACADS
ACADSB
ACADVL
ACAN
ACAP1
ACAP2
ACAT1
ACAT2
ACBD3
ACBD4
ACBD5
ACBD6
ACCSL
ACE
ACE2
ACER1
ACER2
ACER3
ACIN1
ACKR2
ACKR3
ACKR4
ACLY
ACO1
ACO2
ACOD1
ACOT11
ACOT12
ACOT7
ACOT8
ACOT9
ACOX1
ACOX2
ACOXL
ACP2
ACP3
ACP6
ACP7
ACRBP
ACRV1
ACSBG1
ACSBG2
ACSF2
ACSL3
ACSL4
ACSL5
ACSL6
ACSM1
ACSM3
ACSM5
ACSS1
ACSS2
ACSS3
ACTA1
ACTA2
ACTB
ACTBL2
ACTC1
ACTG1
ACTG2
ACTL6A
ACTL6B
ACTL7A
ACTL7B
ACTL9
ACTMAP
ACTN1
ACTN2
ACTN3
ACTN4
ACTR10
ACTR1A
ACTR1B
ACTR2
ACTR5
ACTR6
ACTR8
ACTRT3
ACVR1
ACVR1B
ACVR1C
ACVR2A
ACVRL1
ACY1
ADA
ADAD1
ADAD2
ADAM10
ADAM11
ADAM12
ADAM15
ADAM17
ADAM18
ADAM19
ADAM1A
ADAM2
ADAM21
ADAM22
ADAM23
ADAM28
ADAM30
ADAM33
ADAM6
ADAM6A
ADAM7
ADAM8
ADAM9
ADAMDEC1
ADAMTS1
ADAMTS10
ADAMTS12
ADAMTS14
ADAMTS15
ADAMTS16
ADAMTS17
ADAMTS18
ADAMTS19
ADAMTS2
ADAMTS20
ADAMTS3
ADAMTS4
ADAMTS5
ADAMTS6
ADAMTS7
ADAMTS8
ADAMTS9
ADAMTSL1
ADAMTSL3
ADAMTSL4
ADAP2
ADAR
ADARB1
ADARB2
ADAT1
ADAT2
ADCK1
ADCK2
ADCY10
ADCY2
ADCY3
ADCY4
ADCY5
ADCY6
ADCY7
ADCY8
ADCY9
ADCYAP1
ADCYAP1R1
ADD1
ADD2
ADD3
ADGB
ADGRA1
ADGRA2
ADGRB2
ADGRB3
ADGRD1
ADGRD2
ADGRE2
ADGRE5
ADGRF1
ADGRF3
ADGRF4
ADGRF5
ADGRG1
ADGRG2
ADGRG4
ADGRG6
ADGRG7
ADGRL1
ADGRL2
ADGRL3
ADGRL4
ADGRV1
ADH4
ADH5
ADH6
ADHFE1
ADI1
ADIF1
ADIPOQ
ADIPOR2
ADK
ADM
ADM2
ADNP
ADNP2
ADO
ADORA1
ADORA2A
ADORA2B
ADORA3
ADPGK
ADPRH
ADPRM
ADPRS
ADRA1A
ADRA1B
ADRA1D
ADRA2B
ADRB2
ADRB3
ADSL
ADSS1
ADSS2
ADTRP
AEBP1
AEBP2
AFAP1
AFAP1L1
AFAP1L2
AFDN
AFF1
AFF2
AFF3
AFF4
AFG1L
AFG2A
AFG2B
AFG3L2
AFM
AFP
AFTPH
AGA
AGAP1
AGAP2
AGAP3
AGBL1
AGBL2
AGBL3
AGBL5
AGER
AGFG1
AGFG2
AGGF1
AGK
AGL
AGMAT
AGMO
AGO1
AGO2
AGO3
AGO4
AGPAT1
AGPS
AGR2
AGR3
AGRP
AGT
AGTPBP1
AGTR1
AGTR2
AGTRAP
AGXT
AGXT2
AHCTF1
AHCYL1
AHCYL2
AHDC1
AHI1
AHR
AHSG
AHSP
AICDA
AIF1
AIFM1
AIFM2
AIFM3
AIG1
AIMP1
AIMP2
AIPL1
AK1
AK2
AK3
AK4
AK5
AK6
