gene_symbol
ATP6
ATP8
COX1
COX2
COX3
CYTB
LOC139954604
LOC139954605
LOC139954606
LOC139954607
LOC139954608
LOC139954609
LOC139954615
LOC139954616
LOC139954617
LOC139954618
LOC139954619
LOC139954620
LOC139954621
LOC139954622
LOC139954624
LOC139954626
LOC139954630
LOC139954633
LOC139954634
LOC139954635
LOC139954636
LOC139954637
LOC139954638
LOC139954641
LOC139954643
LOC139954645
LOC139954646
LOC139954647
LOC139954648
LOC139954649
LOC139954650
LOC139954651
LOC139954652
LOC139954653
LOC139954654
LOC139954655
LOC139954656
LOC139954657
LOC139954658
LOC139954659
LOC139954660
LOC139954662
LOC139954664
LOC139954665
LOC139954667
LOC139954668
LOC139954669
LOC139954671
LOC139954672
LOC139954673
LOC139954674
LOC139954675
LOC139954676
LOC139954678
LOC139954679
LOC139954681
LOC139954682
LOC139954683
LOC139954684
LOC139954685
LOC139954686
LOC139954687
LOC139954688
LOC139954689
LOC139954690
LOC139954691
LOC139954692
LOC139954694
LOC139954695
LOC139954696
LOC139954697
LOC139954698
LOC139954699
LOC139954701
LOC139954702
LOC139954703
LOC139954704
LOC139954705
LOC139954706
LOC139954708
LOC139954710
LOC139954711
LOC139954712
LOC139954713
LOC139954715
LOC139954717
LOC139954718
LOC139954719
LOC139954720
LOC139954721
LOC139954723
LOC139954724
LOC139954725
LOC139954726
LOC139954727
LOC139954728
LOC139954729
LOC139954730
LOC139954731
LOC139954732
LOC139954734
LOC139954735
LOC139954737
LOC139954738
LOC139954739
LOC139954740
LOC139954741
LOC139954742
LOC139954743
LOC139954744
LOC139954745
LOC139954746
LOC139954747
LOC139954748
LOC139954749
LOC139954750
LOC139954751
LOC139954753
LOC139954754
LOC139954755
LOC139954756
LOC139954757
LOC139954758
LOC139954759
LOC139954760
LOC139954761
LOC139954762
LOC139954764
LOC139954765
LOC139954768
LOC139954769
LOC139954770
LOC139954771
LOC139954772
LOC139954774
LOC139954775
LOC139954776
LOC139954777
LOC139954778
LOC139954779
LOC139954780
LOC139954782
LOC139954784
LOC139954785
LOC139954786
LOC139954788
LOC139954789
LOC139954790
LOC139954793
LOC139954794
LOC139954795
LOC139954796
LOC139954798
LOC139954799
LOC139954800
LOC139954801
LOC139954802
LOC139954803
LOC139954805
LOC139954806
LOC139954807
LOC139954808
LOC139954809
LOC139954810
LOC139954811
LOC139954812
LOC139954813
LOC139954814
LOC139954815
LOC139954816
LOC139954818
LOC139954819
LOC139954820
LOC139954821
LOC139954822
LOC139954823
LOC139954825
LOC139954826
LOC139954827
LOC139954828
LOC139954829
LOC139954830
LOC139954831
LOC139954832
LOC139954833
LOC139954834
LOC139954835
LOC139954836
LOC139954837
LOC139954838
LOC139954845
LOC139954849
LOC139954850
LOC139954851
LOC139954852
LOC139954853
LOC139954854
LOC139954855
LOC139954856
LOC139954857
LOC139954858
LOC139954859
LOC139954860
LOC139954862
LOC139954863
LOC139954864
LOC139954865
LOC139954866
LOC139954867
LOC139954868
LOC139954869
LOC139954870
LOC139954871
LOC139954872
LOC139954873
LOC139954874
LOC139954875
LOC139954876
LOC139954877
LOC139954878
LOC139954879
LOC139954880
LOC139954881
LOC139954886
LOC139954887
LOC139954888
LOC139954890
LOC139954891
LOC139954892
LOC139954893
LOC139954894
LOC139954896
LOC139954897
LOC139954898
LOC139954899
LOC139954900
LOC139954901
LOC139954902
LOC139954904
LOC139954905
LOC139954906
LOC139954907
LOC139954908
LOC139954909
LOC139954911
LOC139954912
LOC139954914
LOC139954915
LOC139954916
LOC139954917
LOC139954918
LOC139954919
LOC139954920
LOC139954921
LOC139954922
LOC139954923
LOC139954924
LOC139954927
LOC139954928
LOC139954929
LOC139954930
LOC139954933
LOC139954934
LOC139954935
LOC139954936
LOC139954938
LOC139954939
LOC139954940
LOC139954941
LOC139954942
LOC139954943
LOC139954944
LOC139954947
LOC139954948
LOC139954949
LOC139954950
LOC139954952
LOC139954953
LOC139954954
LOC139954955
LOC139954956
LOC139954957
LOC139954958
LOC139954959
LOC139954960
LOC139954961
LOC139954962
LOC139954963
LOC139954964
LOC139954965
LOC139954966
LOC139954967
LOC139954968
LOC139954969
LOC139954970
LOC139954971
LOC139954972
LOC139954973
LOC139954979
LOC139954980
LOC139954981
LOC139954982
LOC139954983
LOC139954984
LOC139954985
LOC139954986
LOC139954987
LOC139954988
LOC139954990
LOC139954991
LOC139954992
LOC139954993
LOC139954994
LOC139954997
LOC139954999
LOC139955001
LOC139955002
LOC139955003
LOC139955040
LOC139955056
LOC139955072
LOC139955139
LOC139955145
LOC139955166
LOC139955182
LOC139955198
LOC139955209
LOC139955225
LOC139955263
LOC139955309
LOC139955325
LOC139955361
LOC139955387
LOC139955425
LOC139955461
LOC139955507
LOC139955523
LOC139955589
LOC139955605
LOC139955621
LOC139955648
LOC139955669
LOC139955725
LOC139955751
LOC139955788
LOC139955804
LOC139955836
LOC139955884
LOC139955921
LOC139955968
LOC139956014
LOC139956110
LOC139956136
LOC139956137
LOC139956163
LOC139956179
LOC139956195
LOC139956286
LOC139956313
LOC139956329
LOC139956345
LOC139956372
LOC139956388
LOC139956404
LOC139956420
LOC139956446
LOC139956462
LOC139956498
LOC139956514
LOC139956530
LOC139956546
LOC139956562
LOC139956614
LOC139956676
LOC139956702
LOC139956718
LOC139956719
LOC139956720
LOC139956766
LOC139956782
LOC139956808
LOC139956844
LOC139956890
LOC139956906
LOC139956922
LOC139956953
LOC139956984
LOC139957000
LOC139957026
LOC139957102
LOC139957118
LOC139957184
LOC139957185
LOC139957211
LOC139957237
LOC139957253
LOC139957269
LOC139957315
LOC139957336
LOC139957363
LOC139957379
LOC139957425
LOC139957446
LOC139957467
LOC139957503
LOC139957549
LOC139957565
LOC139957612
LOC139957703
LOC139957709
LOC139957868
LOC139958144
LOC139958310
LOC139958322
LOC139958326
LOC139958327
LOC139958328
LOC139958330
LOC139958331
LOC139958332
LOC139958333
LOC139958334
LOC139958335
LOC139958337
LOC139958338
LOC139958339
LOC139958340
LOC139958341
LOC139958342
LOC139958343
LOC139958344
LOC139958345
LOC139958346
LOC139958347
LOC139958348
LOC139958349
LOC139958350
LOC139958351
LOC139958352
LOC139958353
LOC139958354
LOC139958355
LOC139958356
LOC139958357
LOC139958358
LOC139958359
LOC139958360
LOC139958367
LOC139958368
LOC139958369
LOC139958370
LOC139958371
LOC139958372
LOC139958373
LOC139958374
LOC139958376
LOC139958378
LOC139958379
LOC139958380
LOC139958381
LOC139958382
LOC139958383
LOC139958384
LOC139958385
LOC139958386
LOC139958387
LOC139958388
LOC139958389
LOC139958390
LOC139958392
LOC139958393
LOC139958394
LOC139958395
LOC139958396
LOC139958397
LOC139958398
LOC139958399
LOC139958400
LOC139958401
LOC139958402
LOC139958404
LOC139958405
LOC139958406
LOC139958407
LOC139958408
LOC139958409
LOC139958410
LOC139958412
LOC139958413
LOC139958415
LOC139958416
LOC139958417
LOC139958418
LOC139958419
LOC139958420
LOC139958422
LOC139958423
LOC139958425
LOC139958426
LOC139958427
LOC139958428
LOC139958429
LOC139958430
LOC139958431
LOC139958432
LOC139958433
LOC139958434
LOC139958435
LOC139958436
LOC139958437
LOC139958438
LOC139958439
LOC139958441
LOC139958442
LOC139958443
LOC139958444
LOC139958445
LOC139958447
LOC139958448
LOC139958449
LOC139958450
LOC139958451
LOC139958452
LOC139958453
LOC139958454
LOC139958455
LOC139958456
LOC139958457
LOC139958458
LOC139958459
LOC139958460
LOC139958461
LOC139958462
LOC139958464
LOC139958465
LOC139958477
LOC139958478
LOC139958479
LOC139958481
LOC139958482
LOC139958483
LOC139958484
LOC139958485
LOC139958486
LOC139958487
LOC139958488
LOC139958489
LOC139958490
LOC139958491
LOC139958492
LOC139958494
LOC139958495
LOC139958496
LOC139958497
LOC139958498
LOC139958499
LOC139958500
LOC139958501
LOC139958503
LOC139958504
LOC139958505
LOC139958507
LOC139958508
LOC139958509
LOC139958510
LOC139958511
LOC139958512
LOC139958513
LOC139958514
LOC139958515
LOC139958516
LOC139958517
LOC139958518
LOC139958519
LOC139958520
LOC139958521
LOC139958522
LOC139958523
LOC139958524
LOC139958525
LOC139958526
LOC139958527
LOC139958528
LOC139958529
LOC139958530
LOC139958531
LOC139958532
LOC139958533
LOC139958534
LOC139958535
LOC139958536
LOC139958537
LOC139958538
LOC139958539
LOC139958540
LOC139958541
LOC139958542
LOC139958543
LOC139958544
LOC139958546
LOC139958547
LOC139958548
LOC139958550
LOC139958551
LOC139958552
LOC139958553
LOC139958554
LOC139958555
LOC139958557
LOC139958558
LOC139958559
LOC139958560
LOC139958561
LOC139958562
LOC139958563
LOC139958564
LOC139958565
LOC139958566
LOC139958567
LOC139958568
LOC139958569
LOC139958570
LOC139958571
LOC139958572
LOC139958573
LOC139958574
LOC139958575
LOC139958576
LOC139958577
LOC139958578
LOC139958579
LOC139958580
LOC139958582
LOC139958583
LOC139958584
LOC139958585
LOC139958587
LOC139958588
LOC139958589
LOC139958590
LOC139958591
LOC139958592
LOC139958593
LOC139958594
LOC139958596
LOC139958597
LOC139958598
LOC139958599
LOC139958600
LOC139958601
LOC139958602
LOC139958603
LOC139958604
LOC139958605
LOC139958606
LOC139958607
LOC139958608
LOC139958609
LOC139958610
LOC139958611
LOC139958612
LOC139958613
LOC139958614
LOC139958615
LOC139958616
LOC139958617
LOC139958618
LOC139958619
LOC139958620
LOC139958621
LOC139958622
LOC139958623
LOC139958624
LOC139958625
LOC139958626
LOC139958627
LOC139958628
LOC139958629
LOC139958630
LOC139958631
LOC139958632
LOC139958633
LOC139958634
LOC139958635
LOC139958636
LOC139958637
LOC139958638
LOC139958639
LOC139958640
LOC139958641
LOC139958642
LOC139958643
LOC139958644
LOC139958645
LOC139958646
LOC139958647
LOC139958648
LOC139958649
LOC139958650
LOC139958651
LOC139958652
LOC139958653
LOC139958654
LOC139958655
LOC139958657
LOC139958658
LOC139958659
LOC139958661
LOC139958662
LOC139958663
LOC139958664
LOC139958665
LOC139958666
LOC139958667
LOC139958668
LOC139958669
LOC139958670
LOC139958671
LOC139958674
LOC139958675
LOC139958676
LOC139958677
LOC139958678
LOC139958679
LOC139958680
LOC139958681
LOC139958682
LOC139958684
LOC139958685
LOC139958686
LOC139958687
LOC139958688
LOC139958689
LOC139958690
LOC139958692
LOC139958693
LOC139958694
LOC139958695
LOC139958696
LOC139958697
LOC139958698
LOC139958701
LOC139958702
LOC139958703
LOC139958704
LOC139958705
LOC139958706
LOC139958707
LOC139958709
LOC139958710
LOC139958711
LOC139958712
LOC139958713
LOC139958714
LOC139958715
LOC139958716
LOC139958717
LOC139958718
LOC139958720
LOC139958721
LOC139958722
LOC139958723
LOC139958724
LOC139958725
LOC139958726
LOC139958727
LOC139958728
LOC139958730
LOC139958731
LOC139958732
LOC139958733
LOC139958735
LOC139958736
LOC139958737
LOC139958738
LOC139958739
LOC139958741
LOC139958742
LOC139958743
LOC139958744
LOC139958745
LOC139958746
LOC139958747
LOC139958748
LOC139958749
LOC139958750
LOC139958751
LOC139958753
LOC139958754
LOC139958755
LOC139958756
LOC139958758
LOC139958762
LOC139958763
LOC139958764
LOC139958765
LOC139958766
LOC139958767
LOC139958768
LOC139958770
LOC139958772
LOC139958773
LOC139958774
LOC139958775
LOC139958776
LOC139958777
LOC139958778
LOC139958779
LOC139958782
LOC139958786
LOC139958788
LOC139958789
LOC139958790
LOC139958791
LOC139958792
LOC139958793
LOC139958794
LOC139958796
LOC139958797
LOC139958801
LOC139958802
LOC139958803
LOC139958805
LOC139958806
LOC139958807
LOC139958808
LOC139958809
LOC139958812
LOC139958813
LOC139958815
LOC139958816
LOC139958817
LOC139958818
LOC139958819
LOC139958820
LOC139958821
LOC139958822
LOC139958823
LOC139958824
LOC139958825
LOC139958826
LOC139958827
LOC139958828
LOC139958829
LOC139958830
LOC139958831
LOC139958832
LOC139958834
LOC139958836
LOC139958837
LOC139958838
LOC139958839
LOC139958841
LOC139958842
LOC139958843
LOC139958844
LOC139958845
LOC139958846
LOC139958847
LOC139958848
LOC139958849
LOC139958851
LOC139958852
LOC139958853
LOC139958854
LOC139958855
LOC139958856
LOC139958857
LOC139958858
LOC139958859
LOC139958860
LOC139958861
LOC139958862
LOC139958863
LOC139958864
LOC139958865
LOC139958866
LOC139958868
LOC139958869
LOC139958870
LOC139958871
LOC139958874
LOC139958875
LOC139958876
LOC139958877
LOC139958878
LOC139958880
LOC139958881
LOC139958882
LOC139958883
LOC139958884
LOC139958885
