gene_symbol
a1cf
aaas
aacs
aadac
aadacl4
aadat
aagab
aamdc
aanat1
aar2
aars2
aarsd1
aasdh
aass
aatf
aatkb
abat
abca12
abca2
abca3b
abca5
abca7
abcb10
abcb4
abcb5
abcb7
abcb8
abcb9
abcc10
abcc12
abcc2
abcc3
abcc5
abcc6a
abcc8
abcc9
abcd1
abcd3a
abcd4
abce1
abcf1
abcf2a
abcf3
abcg5
abcg8
abch1
abhd10b
abhd11
abhd12
abhd13
abhd14a
abhd14b
abhd15a
abhd16a
abhd17ab
abhd17b
abhd17c
abhd18
abhd3
abhd5a
abhd6a
abhd8b
abi1a
abi2a
abitram
abl1
abl2
ablim1b
ablim2
ablim3
abr
abraa
abrab
abracl
abraxas1
abraxas2
abt1
abtb1
abtb2b
acaa1
acaa2
acaca
acacb
acad11
acad8
acad9
acadl
acadm
acads
acadsb
acanb
acap1
acap2a
acap3a
acat1
acat2
acbd4
acbd5a
acbd6
accs
ace
ace2
acer1
acer3
ache
acin1a
acin1b
ackr4a
acmsd
aco1
aco2
acod1
acot11a
acot13
acot18
acot7
acot8
acot9.1
acox1
acox3
acp1
acp2
acp5a
acp5b
acp6
acp7
acsbg1
acsbg2
acsf3
acsl1a
acsl2
acsl3a
acsl4a
acsl5
acsl6
acsm3
acss1
acss2
acss2l
acss3
acta1b
acta2
actc2
actl6a
actn1
actn2b
actr10
actr1b
actr3b
actr5
actr6
actr8
acvr1ba
acvr1l
acvrl1
acyp1
ada
adad1
adad2
adal
adam10a
adam11
adam15
adam17a
adam19b
adam22
adam23a
adam8a
adam8b
adam9
adamts1
adamts10
adamts12
adamts13
adamts15a
adamts17
adamts18
adamts3
adamts6
adamts9
adamtsl2
adamtsl4
adamtsl5
adamtsl7
adap2
adar
adarb1b
adarb2
adat1
adat2
adat3
adck1
adck2
adck5
adcy1a
adcy2a
adcy2b
adcy3a
adcy5
adcy6a
adcy8
adcyap1b
adcyap1r1a
adcyap1r1b
add1
add2
add3a
adgb
adgra2
adgra3
adgrb1a
adgrb2
adgrb3
adgrd1
adgrf3a
adgrg6
