gene_symbol
a1cf
aaas
aacs
aadac
aadacl4
aadat
aagab
aamdc
aamp
aanat1
aanat2
aar2
aars1
aars2
aarsd1
aasdh
aasdhppt
aass
aatf
aatka
aatkb
abat
abca12
abca1b
abca2
abca3b
abca5
abcb10
abcb11a
abcb4
abcb6a
abcb6b
abcb7
abcb8
abcb9
abcc1
abcc10
abcc12
abcc2
abcc3
abcc5
abcc6a
abcc8
abcc9
abcd1
abcd3a
abcd4
abce1
abcf1
abcf2b
abcf3
abcg1
abcg2a
abcg2b
abcg2d
abcg4a
abcg5
abcg8
abch1
abhd10b
abhd11
abhd12
abhd13
abhd14a
abhd14b
abhd15a
abhd16a
abhd17ab
abhd17b
abhd17c
abhd18
abhd2b
abhd3
abhd4
abhd5a
abhd6b
abhd8b
abi1a
abi3a
abi3b
abitram
abl1
abl2
ablim1a
ablim2
ablim3
abr
abraa
abrab
abracl
abraxas1
abraxas2
abt1
abtb1
abtb2b
acaa1
acaa2
acaca
acacb
acad11
acad8
acad9
acadl
acadm
acads
acadsb
acadvl
acanb
acap1
acat1
acat2
acbd3
acbd4
acbd5a
acbd6
acbd7
accs
acd
ace
ace2
acer1
acer2
acer3
ache
acin1a
acin1b
ackr3b
ackr4a
ackr4b
aclya
acmsd
aco1
aco2
acod1
acot11b
acot13
acot20
acot7
acot8
acot9.1
acox1
acox3
acp1
acp2
acp5a
acp6
acp7
acsbg1
acsbg2
acsf2
acsf3
acsl1a
acsl2
acsl3b
acsl4a
acsl5
acsl6
acss1
acss2
acss2l
acss3
acta1a
acta1b
acta2
actb1
actb2
actc1a
actl6a
actn1
actn2b
actn3b
actn4
actr1
actr10
actr5
actr6
actr8
acvr1ba
acvr1l
acvr2aa
acvrl1
acyp1
ada
ada2a
ada2b
adad1
adad2
adal
adam10a
adam11
adam12
adam15
adam17a
adam17b
adam19a
adam19b
adam22
adam28
adam8a
adam8b
adam9
adamts1
adamts10
adamts12
adamts13
adamts15a
adamts17
adamts18
adamts2
adamts3
adamts6
adamtsl3
adamtsl4
adamtsl5
adamtsl7
adap2
adar
