gene_symbol
a1bg
a1cf
a2m
a2ml1
a3galt2
a4galt
a4gnt
aaas
aacs
aadac
aadacl2
aadacl3
aadacl4
aadat
aagab
aak1
aamdc
aamp
aanat
aar2
aard
aars1
aars2
aarsd1
aasdh
aasdhppt
aass
aatf
aatk
abat
abca1
abca10
abca12
abca13
abca2
abca3
abca4
abca5
abca6
abca7
abca8
abca9
abcb1
abcb10
abcb11
abcb4
abcb5
abcb6
abcb7
abcb8
abcb9
abcc1
abcc10
abcc11
abcc12
abcc2
abcc3
abcc4
abcc5
abcc6
abcc8
abcc9
abcd1
abcd2
abcd3
abcd4
abce1
abcf1
abcf2
abcf2-h2be1
abcf3
abcg1
abcg2
abcg4
abcg5
abcg8
abhd1
abhd10
abhd11
abhd12
abhd12b
abhd13
abhd14a
abhd14a-acy1
abhd14b
abhd15
abhd16a
abhd16b
abhd17a
abhd17b
abhd17c
abhd18
abhd2
abhd3
abhd4
abhd5
abhd6
abhd8
abi1
abi2
abi3
abi3bp
abitram
abl1
abl2
ablim1
ablim2
ablim3
abo
abr
abra
abracl
abraxas1
abraxas2
abt1
abtb1
abtb2
acaa1
acaa2
acaca
acacb
acad10
acad11
acad8
acad9
acadl
acadm
acads
acadsb
acadvl
acan
acap1
acap2
acap3
acat1
acat2
acbd3
acbd4
acbd5
acbd6
acbd7
accs
accsl
acd
ace
ace2
acer1
acer2
acer3
ache
acin1
ackr1
ackr2
ackr3
ackr4
acly
acmsd
aco1
aco2
acod1
acot1
acot11
acot12
acot13
acot2
acot4
acot6
acot7
acot8
acot9
acox1
acox2
acox3
acoxl
acp1
acp2
acp3
acp4
acp5
acp6
acp7
acr
acrbp
acrv1
acsbg1
acsbg2
acsf2
acsf3
acsl1
acsl3
acsl4
acsl5
acsl6
acsm1
acsm2a
acsm2b
acsm3
acsm4
acsm5
acsm6
acss1
acss2
acss3
acta1
acta2
actb
actbl2
actc1
actg1
actg2
actl10
actl6a
actl6b
actl7a
actl7b
actl8
actl9
actn1
actn2
actn3
actn4
actr10
actr1a
actr1b
actr2
actr3
actr3b
actr3c
actr5
actr6
actr8
actrt1
actrt2
actrt3
acvr1
acvr1b
acvr1c
acvr2a
acvr2b
acvrl1
acy1
acy3
acyp1
acyp2
ada
ada2
adad1
adad2
adal
adam10
adam11
adam12
adam15
adam17
adam18
adam19
adam2
adam20
adam21
adam22
adam23
adam28
adam29
adam30
adam32
adam33
adam7
adam8
adam9
adamdec1
adamts1
adamts10
adamts12
adamts13
adamts14
adamts15
adamts16
adamts17
adamts18
adamts19
adamts2
adamts20
adamts3
adamts4
adamts5
adamts6
adamts7
adamts8
adamts9
adamtsl1
adamtsl2
adamtsl3
adamtsl4
adamtsl5
adap1
adap2
adar
adarb1
adarb2
adat1
adat2
adat3
adck1
adck2
adck5
adcy1
adcy10
adcy2
adcy3
adcy4
adcy5
adcy6
adcy7
adcy8
adcy9
adcyap1
adcyap1r1
add1
add2
add3
adgb
adgra1
adgra2
adgra3
adgrb1
adgrb2
adgrb3
adgrd1
adgrd2
adgre1
adgre2
adgre3
adgre5
adgrf1
adgrf3
adgrf4
adgrf5
adgrg1
adgrg2
adgrg3
adgrg4
adgrg5
adgrg6
adgrg7
adgrl1
adgrl2
adgrl3
adgrl4
adgrv1
adh1a
adh1b
adh1c
adh4
adh5
adh6
adh7
adhfe1
adi1
adig
adipoq
adipor1
adipor2
adirf
adk
adm
adm2
adm5
adnp
adnp2
ado
adora1
adora2a
adora2b
adora3
adpgk
adprh
adprhl1
adprm
adprs
adra1a
adra1b
adra1d
adra2a
adra2b
adra2c
adrb1
adrb2
adrb3
adrm1
adsl
adss1
adss2
adtrp
aebp1
aebp2
aen
afap1
afap1l1
afap1l2
afdn
aff1
aff2
aff3
aff4
afg1l
afg3l2
afm
afmid
afp
aftph
aga
agap1
agap2
agap3
agap4
agap5
agap6
agap9
agbl1
agbl2
agbl3
agbl4
agbl5
ager
agfg1
agfg2
aggf1
agk
agl
agmat
agmo
ago1
ago2
ago3
ago4
agpat1
agpat2
agpat3
agpat4
agpat5
agps
agr2
agr3
agrn
agrp
agt
agtpbp1
agtr1
agtr2
agtrap
agxt
agxt2
ahctf1
ahcy
ahcyl1
ahcyl2
ahdc1
ahi1
ahnak
ahnak2
ahr
ahrr
ahsa1
ahsg
ahsp
aicda
aida
aif1
aif1l
aifm1
aifm2
aifm3
aig1
aim2
aimp1
aimp2
aip
aipl1
aire
ajap1
ajm1
ajuba
ak1
ak2
ak3
ak4
ak4p3
ak5
ak6
ak7
ak8
ak9
