time,node_rank,rank,local_rank,epoch,batch_index,num_batches,update_step,should_step,lr,loss_total,loss_gep,loss_zero_prob,loss_gepc,loss_gepc_zero_prob,step_ms,data_load_s,to_device_s,forward_s,loss_s,backward_s,optimizer_s,grad_sync_s,samples_per_s,tokens_per_s,mfu,grad_norm_raw,grad_norm_ema,grad_clip_threshold,grad_skip_threshold,grad_skip_max,grad_hard_raw_norm_limit,grad_ema_contribution_cap,grad_action,skipped,skipped_count_cum,clipped_count_cum,consecutive_skips,consecutive_clips,cluster_loss_total_mean,cluster_loss_total_min,cluster_loss_total_max,cluster_step_ms_mean,cluster_step_ms_max,cluster_data_load_s_max,cluster_grad_sync_s_max,cluster_samples_per_s_sum,cluster_tokens_per_s_sum
2026-05-23T23:23:11,0,0,0,1,1,37408,1,True,1.3368983957219252e-09,436.23260498046875,194.42572021484375,0.6899051666259766,238.79827880859375,2.318699598312378,796691.7014122009,748.852064371109,0.0014777183532714844,0.40721702575683594,0.7512648105621338,0.21762919425964355,11.878865003585815,0,0.6426576291587301,411.3008826615873,,273835.625,273835.625,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,1,0,1,437.0379638671875,398.9052429199219,486.7491149902344,796695.25,796707.4375,756.8652954101562,0.0,15.423714637756348,9871.177734375
2026-05-23T23:23:15,0,0,0,1,2,37408,2,True,2.6737967914438504e-09,,,,,,3521.1400985717773,748.852064371109,0.00029850006103515625,0.05303192138671875,0.8239216804504395,0.1021111011505127,2.5155088901519775,0,145.40744919739893,93060.76748633532,,277237.0625,273903.65375,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,2,0,2,,,,,,,,,
2026-05-23T23:23:18,0,0,0,1,3,37408,3,True,4.010695187165776e-09,,,,,,3611.0172271728516,748.852064371109,0.0002887248992919922,0.04593181610107422,0.8265364170074463,0.09778308868408203,2.638967275619507,0,141.78830168607547,90744.5130790883,,275651.40625,273938.6088,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,3,0,3,,,,,,,,,
2026-05-23T23:23:22,0,0,0,1,4,37408,4,True,5.347593582887701e-09,,,,,,4250.020742416382,748.852064371109,0.0003066062927246094,0.04595160484313965,0.826878547668457,0.09704041481018066,3.27838134765625,0,120.47000027319831,77100.80017484691,,275926.6875,273978.370374,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,4,0,4,,,,,,,,,
2026-05-23T23:23:26,0,0,0,1,5,37408,5,True,6.684491978609626e-09,,,,,,3491.6865825653076,748.852064371109,0.0003082752227783203,0.04645514488220215,0.8267288208007812,0.09282588958740234,2.523960828781128,0,146.6340084922051,93845.76543501127,,280911.625,274117.03546651994,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,5,0,5,,,,,,,,,
2026-05-23T23:23:29,0,0,0,1,6,37408,6,True,8.021390374331551e-09,,,,,,3491.4371967315674,748.852064371109,0.0002834796905517578,0.04599404335021973,0.8268489837646484,0.09511995315551758,2.521681070327759,0,146.64448224338608,93852.46863576709,,275305.28125,274140.80038218957,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,6,0,6,,,,,,,,,
2026-05-23T23:23:33,0,0,0,1,7,37408,7,True,9.358288770053477e-09,,,,,,3490.9791946411133,748.852064371109,0.0002815723419189453,0.04619956016540527,0.8263728618621826,0.09414124488830566,2.522545576095581,0,146.66372139540513,93864.78169305928,,278009.15625,274218.1674995457,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,7,0,7,,,,,,,,,
2026-05-23T23:23:36,0,0,0,1,8,37408,8,True,1.0695187165775401e-08,,,,,,3490.9543991088867,748.852064371109,0.0002779960632324219,0.04662919044494629,0.8258967399597168,0.09459543228149414,2.521981716156006,0,146.6647631177007,93865.44839532844,,269102.6875,274115.85789955483,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,8,0,8,,,,,,,,,
2026-05-23T23:23:40,0,0,0,1,9,37408,9,True,1.2032085561497327e-08,,,,,,3491.060972213745,748.852064371109,0.00027489662170410156,0.045296669006347656,0.8274850845336914,0.09312725067138672,2.5234103202819824,0,146.66028582002437,93862.5829248156,,278373.5,274201.01074156375,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,9,0,9,,,,,,,,,
2026-05-23T23:23:43,0,0,0,1,10,37408,10,True,1.3368983957219251e-08,,,,,,3493.3502674102783,748.852064371109,0.0003039836883544922,0.04573488235473633,0.8270695209503174,0.09511947631835938,2.5236446857452393,0,146.5641750203195,93801.0720130045,,272942.4375,274175.83927673247,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,10,0,10,,,,,,,,,
2026-05-23T23:23:47,0,0,0,1,11,37408,11,True,1.4705882352941177e-08,414.2440490722656,179.18040466308594,0.6897599101066589,232.12689208984375,2.246990203857422,3491.5237426757812,748.852064371109,0.0002796649932861328,0.045996665954589844,0.827092170715332,0.09444284439086914,2.5222442150115967,0,146.64084730170592,93850.14227309178,,273508.96875,274162.5018661978,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,11,0,11,423.3988850911458,396.0401611328125,470.1543273925781,3491.7451171875,3494.39453125,756.8652954101562,0.0,3519.157470703125,2252260.75
2026-05-23T23:23:50,0,0,0,1,12,37408,12,True,1.6042780748663103e-08,,,,,,3503.563404083252,748.852064371109,0.0002789497375488281,0.04686617851257324,0.8256893157958984,0.09466719627380371,2.5249135494232178,0,146.13693001910173,93527.6352122251,,276315.71875,274205.56620387384,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,12,0,12,,,,,,,,,
2026-05-23T23:23:54,0,0,0,1,13,37408,13,True,1.737967914438503e-08,,,,,,3491.030216217041,748.852064371109,0.0002772808074951172,0.05001187324523926,0.8223590850830078,0.09576821327209473,2.5211644172668457,0,146.66157789800363,93863.40985472233,,268576.375,274092.9823797964,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,13,0,13,,,,,,,,,
2026-05-23T23:23:57,0,0,0,1,14,37408,14,True,1.8716577540106955e-08,,,,,,3491.8735027313232,748.852064371109,0.0002815723419189453,0.04970860481262207,0.8232665061950684,0.09297704696655273,2.5241446495056152,0,146.6261591662804,93840.74186641944,,274615.3125,274103.4289822005,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,14,0,14,,,,,,,,,
2026-05-23T23:24:01,0,0,0,1,15,37408,15,True,2.005347593582888e-08,,,,,,3491.884469985962,748.852064371109,0.00028705596923828125,0.04485440254211426,0.8277676105499268,0.09311032295227051,2.524458169937134,0,146.62569864519554,93840.44713292514,,275238.15625,274126.1235275565,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,15,0,15,,,,,,,,,
