time,node_rank,rank,local_rank,epoch,batch_index,num_batches,update_step,should_step,lr,loss_total,loss_gep,loss_zero_prob,loss_gepc,loss_gepc_zero_prob,step_ms,data_load_s,to_device_s,forward_s,loss_s,backward_s,optimizer_s,grad_sync_s,samples_per_s,tokens_per_s,mfu,grad_norm_raw,grad_norm_ema,grad_clip_threshold,grad_skip_threshold,grad_skip_max,grad_hard_raw_norm_limit,grad_ema_contribution_cap,grad_action,skipped,skipped_count_cum,clipped_count_cum,consecutive_skips,consecutive_clips,cluster_loss_total_mean,cluster_loss_total_min,cluster_loss_total_max,cluster_step_ms_mean,cluster_step_ms_max,cluster_data_load_s_max,cluster_grad_sync_s_max,cluster_samples_per_s_sum,cluster_tokens_per_s_sum
2026-05-18T19:11:16,0,7,7,1,1,74816,1,True,1.3368983957219252e-10,669.3991088867188,207.18603515625,0.7194421291351318,459.503662109375,1.9899674654006958,809445.686340332,666.9150078296661,0.0020020008087158203,0.46156787872314453,1.2439689636230469,0.2737104892730713,7.3715410232543945,0,0.3162658153846342,202.4101218461659,,91204840.0,91204840.0,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,1,0,1,640.3086751302084,584.711669921875,701.3232421875,809494.5,810489.4375,768.8004150390625,0.0,7.5899224281311035,4857.55029296875
2026-05-18T19:11:22,0,7,7,1,2,74816,2,True,2.6737967914438504e-10,,,,,,7196.605682373047,666.9150078296661,0.0002682209014892578,0.0943746566772461,1.3981428146362305,0.2615535259246826,4.382138729095459,0,35.572325523827395,22766.288335249534,,96543344.0,91311610.08,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,2,0,2,,,,,,,,,
2026-05-18T19:11:28,0,7,7,1,3,74816,3,True,4.0106951871657755e-10,,,,,,6288.515329360962,666.9150078296661,0.00029921531677246094,1.1673977375030518,0.549734354019165,0.17441225051879883,4.394731283187866,0,40.70913190029779,26053.844416190586,,98736800.0,91460113.8784,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,3,0,3,,,,,,,,,
2026-05-18T19:11:34,0,7,7,1,4,74816,4,True,5.347593582887701e-10,,,,,,6149.816989898682,666.9150078296661,0.0002894401550292969,0.08798384666442871,1.4163484573364258,0.17452549934387207,4.468846559524536,0,41.627254993195756,26641.443195645286,,97532808.0,91581567.760832,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,4,0,4,,,,,,,,,
2026-05-18T19:11:40,0,7,7,1,5,74816,5,True,6.684491978609625e-10,,,,,,6151.328802108765,666.9150078296661,0.00029730796813964844,0.09043216705322266,1.414046287536621,0.1737971305847168,4.4708240032196045,0,41.617024261853715,26634.895527586377,,96964872.0,91689233.84561536,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,5,0,5,,,,,,,,,
2026-05-18T19:11:47,0,7,7,1,6,74816,6,True,8.021390374331551e-10,,,,,,6452.738285064697,666.9150078296661,0.0002894401550292969,0.09003424644470215,1.414264440536499,0.17313861846923828,4.773075342178345,0,39.673079658682184,25390.770981556598,,98021048.0,91815870.12870306,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,6,0,6,,,,,,,,,
2026-05-18T19:11:53,0,7,7,1,7,74816,7,True,9.358288770053475e-10,,,,,,6154.039621353149,666.9150078296661,0.00028252601623535156,0.08815956115722656,1.416599988937378,0.17515897750854492,4.471956014633179,0,41.598692200767914,26623.163008491465,,97543176.0,91930416.24612899,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,7,0,7,,,,,,,,,
2026-05-18T19:11:59,0,7,7,1,8,74816,8,True,1.0695187165775401e-09,,,,,,6213.062763214111,666.9150078296661,0.00041937828063964844,0.09194707870483398,1.411778450012207,0.17998218536376953,4.525530815124512,0,41.203511014842434,26370.247049499158,,98012136.0,92052050.64120641,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,8,0,8,,,,,,,,,
2026-05-18T19:12:05,0,7,7,1,9,74816,9,True,1.2032085561497326e-09,,,,,,6150.332927703857,666.9150078296661,0.0002837181091308594,0.09168791770935059,1.4127066135406494,0.17400336265563965,4.469777822494507,0,41.62376297498648,26639.208303991345,,97280448.0,92156618.58838229,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,9,0,9,,,,,,,,,
2026-05-18T19:12:12,0,7,7,1,10,74816,10,True,1.336898395721925e-09,,,,,,6151.51834487915,666.9150078296661,0.000270843505859375,0.08648109436035156,1.4172492027282715,0.16994667053222656,4.475517511367798,0,41.61574194330542,26634.07484371547,,99618960.0,92305865.41661465,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,10,0,10,,,,,,,,,
