time,node_rank,rank,local_rank,epoch,batch_index,num_batches,update_step,should_step,lr,loss_total,loss_gep,loss_zero_prob,loss_gepc,loss_gepc_zero_prob,step_ms,data_load_s,to_device_s,forward_s,loss_s,backward_s,optimizer_s,grad_sync_s,samples_per_s,tokens_per_s,mfu,grad_norm_raw,grad_norm_ema,grad_clip_threshold,grad_skip_threshold,grad_skip_max,grad_hard_raw_norm_limit,grad_ema_contribution_cap,grad_action,skipped,skipped_count_cum,clipped_count_cum,consecutive_skips,consecutive_clips,cluster_loss_total_mean,cluster_loss_total_min,cluster_loss_total_max,cluster_step_ms_mean,cluster_step_ms_max,cluster_data_load_s_max,cluster_grad_sync_s_max,cluster_samples_per_s_sum,cluster_tokens_per_s_sum
2026-05-18T19:11:16,0,6,6,1,1,74816,1,True,1.3368983957219252e-10,653.6237182617188,188.712890625,0.720644474029541,462.18780517578125,2.002406120300293,809458.3630561829,647.270781993866,0.0072021484375,0.5059127807617188,1.220064640045166,0.28863024711608887,5.1058924198150635,0,0.31626086242836376,202.40695195415282,,91204840.0,91204840.0,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,1,0,1,640.3086751302084,584.711669921875,701.3232421875,809494.5,810489.4375,768.8004150390625,0.0,7.5899224281311035,4857.55029296875
2026-05-18T19:11:22,0,6,6,1,2,74816,2,True,2.6737967914438504e-10,,,,,,7186.229228973389,647.270781993866,0.0002846717834472656,0.10562896728515625,1.383570671081543,0.22147631645202637,4.4263916015625,0,35.623689676897726,22799.161393214545,,96543344.0,91311610.08,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,2,0,2,,,,,,,,,
2026-05-18T19:11:28,0,6,6,1,3,74816,3,True,4.0106951871657755e-10,,,,,,6290.083646774292,647.270781993866,0.00032138824462890625,1.082831859588623,0.5476429462432861,0.18545007705688477,4.471718788146973,0,40.69898182217069,26047.34836618924,,98736800.0,91460113.8784,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,3,0,3,,,,,,,,,
2026-05-18T19:11:34,0,6,6,1,4,74816,4,True,5.347593582887701e-10,,,,,,6149.679660797119,647.270781993866,0.0002944469451904297,0.10219764709472656,1.3971672058105469,0.1811997890472412,4.465953588485718,0,41.62818457552265,26642.038128334498,,97532808.0,91581567.760832,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,4,0,4,,,,,,,,,
2026-05-18T19:11:40,0,6,6,1,5,74816,5,True,6.684491978609625e-10,,,,,,6174.468040466309,647.270781993866,0.0003101825714111328,0.09357452392578125,1.4059510231018066,0.1807551383972168,4.4917566776275635,0,41.4610616367635,26535.079447528642,,96964872.0,91689233.84561536,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,5,0,5,,,,,,,,,
2026-05-18T19:11:47,0,6,6,1,6,74816,6,True,8.021390374331551e-10,,,,,,6427.2871017456055,647.270781993866,0.0006623268127441406,0.1132204532623291,1.3811898231506348,0.18179011344909668,4.745899677276611,0,39.83017966172263,25491.31498350248,,98021048.0,91815870.12870306,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,6,0,6,,,,,,,,,
2026-05-18T19:11:53,0,6,6,1,7,74816,7,True,9.358288770053475e-10,,,,,,6154.364347457886,647.270781993866,0.0003447532653808594,0.09360408782958984,1.4087088108062744,0.18311834335327148,4.466299533843994,0,41.59649730613415,26621.758275925855,,97543176.0,91930416.24612899,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,7,0,7,,,,,,,,,
2026-05-18T19:11:59,0,6,6,1,8,74816,8,True,1.0695187165775401e-09,,,,,,6212.7227783203125,647.270781993866,0.00036835670471191406,0.09282612800598145,1.4068968296051025,0.17738962173461914,4.532864332199097,0,41.20576583480083,26371.69013427253,,98012136.0,92052050.64120641,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,8,0,8,,,,,,,,,
2026-05-18T19:12:05,0,6,6,1,9,74816,9,True,1.2032085561497326e-09,,,,,,6151.4892578125,647.270781993866,0.00030112266540527344,0.09369540214538574,1.407240867614746,0.1771552562713623,4.470727920532227,0,41.61593872164785,26634.200781854623,,97280448.0,92156618.58838229,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,9,0,9,,,,,,,,,
2026-05-18T19:12:12,0,6,6,1,10,74816,10,True,1.336898395721925e-09,,,,,,6155.595302581787,647.270781993866,0.00033926963806152344,0.09366536140441895,1.406723976135254,0.18184685707092285,4.470752716064453,0,41.588179114476254,26616.434633264802,,99618960.0,92305865.41661465,0.5,100000000000.0,100000000000.0,100000000000.0,1000000000.0,clip,False,0,10,0,10,,,,,,,,,
