time,node_rank,rank,local_rank,epoch,batch_index,num_batches,update_step,should_step,lr,loss_total,loss_gep,loss_zero_prob,loss_gepc,loss_gepc_zero_prob,step_ms,data_load_s,to_device_s,forward_s,loss_s,backward_s,optimizer_s,grad_sync_s,samples_per_s,tokens_per_s,mfu,cluster_loss_total_mean,cluster_loss_total_min,cluster_loss_total_max,cluster_step_ms_mean,cluster_step_ms_max,cluster_data_load_s_max,cluster_grad_sync_s_max,cluster_samples_per_s_sum,cluster_tokens_per_s_sum
2026-05-11T10:26:58,0,7,7,1,1,18144,1,True,1.1025358324145536e-08,478.7650451660156,232.04281616210938,0.7106998562812805,244.2379913330078,1.7735342979431152,407407.1834087372,342.6572186946869,0.0016095638275146484,0.4775881767272949,1.362806797027588,0.21414446830749512,1.0529289245605469,0,1.2567279636950548,804.3058967648351,,457.2235107421875,399.80206298828125,508.5986633300781,402153.875,407905.125,384.80108642578125,0.0,30.557796478271484,19556.990234375
2026-05-11T10:27:00,0,7,7,1,2,18144,2,True,2.205071664829107e-08,,,,,,5204.788684844971,342.6572186946869,0.00031113624572753906,0.0653073787689209,1.5819926261901855,0.10882449150085449,0.03200793266296387,0,98.37094856335179,62957.40708054514,,,,,,,,,,
2026-05-11T10:27:06,0,7,7,1,3,18144,3,True,3.307607497243661e-08,,,,,,5723.592519760132,342.6572186946869,0.00029850006103515625,0.07925701141357422,5.516552448272705,0.09963440895080566,0.02634882926940918,0,89.4543065797174,57250.75621101913,,,,,,,,,,
2026-05-11T10:27:11,0,7,7,1,4,18144,4,True,4.410143329658214e-08,,,,,,5743.631601333618,342.6572186946869,0.0002887248992919922,0.047109127044677734,5.565843820571899,0.10207772254943848,0.02686309814453125,0,89.14220749832185,57051.012798925985,,,,,,,,,,
2026-05-11T10:27:17,0,7,7,1,5,18144,5,True,5.512679162072768e-08,,,,,,5750.424385070801,342.6572186946869,0.000293731689453125,0.04667925834655762,5.57306432723999,0.10244226455688477,0.02640056610107422,0,89.03690679408805,56983.620348216355,,,,,,,,,,
2026-05-11T10:27:23,0,7,7,1,6,18144,6,True,6.615214994487321e-08,,,,,,5751.742839813232,342.6572186946869,0.0003285408020019531,0.05345964431762695,5.5574727058410645,0.10929012298583984,0.029228687286376953,0,89.0164971312635,56970.558164008646,,,,,,,,,,
2026-05-11T10:27:29,0,7,7,1,7,18144,7,True,7.717750826901876e-08,,,,,,5726.800918579102,342.6572186946869,0.0004220008850097656,0.04888033866882324,5.548364639282227,0.10081052780151367,0.02642369270324707,0,89.4041904510685,57218.68188868384,,,,,,,,,,
2026-05-11T10:27:34,0,7,7,1,8,18144,8,True,8.820286659316428e-08,,,,,,5758.474588394165,342.6572186946869,0.0003418922424316406,0.04634857177734375,5.581464767456055,0.10236787796020508,0.026485681533813477,0,88.91243542724024,56903.95867343375,,,,,,,,,,
2026-05-11T10:27:40,0,7,7,1,9,18144,9,True,9.922822491730981e-08,,,,,,5745.749473571777,342.6572186946869,0.00031185150146484375,0.04714536666870117,5.5669684410095215,0.10446333885192871,0.025402545928955078,0,89.10934985157319,57029.98390500684,,,,,,,,,,
2026-05-11T10:27:46,0,7,7,1,10,18144,10,True,1.1025358324145536e-07,,,,,,5749.182224273682,342.6572186946869,0.00031495094299316406,0.04703211784362793,5.560956001281738,0.10229301452636719,0.03688168525695801,0,89.05614399179757,56995.932154750444,,,,,,,,,,
2026-05-11T10:27:55,0,7,7,1,11,18144,11,True,1.2127894156560089e-07,423.78118896484375,204.29132080078125,0.7110664248466492,217.01263427734375,1.7661741971969604,5738.974809646606,342.6572186946869,0.0003459453582763672,0.04691791534423828,5.553598880767822,0.10689783096313477,0.029230594635009766,0,89.21454039829247,57097.30585490718,,451.980224609375,393.9505615234375,525.8200073242188,5743.1015625,5780.798828125,384.80108642578125,0.0,2139.6171875,1369355.0
2026-05-11T10:27:57,0,7,7,1,12,18144,12,True,1.3230429988974643e-07,,,,,,5738.688707351685,342.6572186946869,0.00033545494079589844,0.05034661293029785,1.5889310836791992,0.09789061546325684,0.02654123306274414,0,89.21898818872857,57100.15244078629,,,,,,,,,,
2026-05-11T10:28:03,0,7,7,1,13,18144,13,True,1.4332965821389197e-07,,,,,,5755.5036544799805,342.6572186946869,0.0003180503845214844,0.046781301498413086,5.566770315170288,0.10879921913146973,0.026996850967407227,0,88.9583311447415,56933.331932634566,,,,,,,,,,
2026-05-11T10:28:09,0,7,7,1,14,18144,14,True,1.543550165380375e-07,,,,,,5735.427141189575,342.6572186946869,0.0003025531768798828,0.047385215759277344,5.554802656173706,0.10402870178222656,0.027356624603271484,0,89.26972436333782,57132.623592536205,,,,,,,,,,
2026-05-11T10:28:14,0,7,7,1,15,18144,15,True,1.6538037486218303e-07,,,,,,5742.573261260986,342.6572186946869,0.0003046989440917969,0.04661297798156738,5.560238361358643,0.10718369483947754,0.02670741081237793,0,89.15863615600999,57061.527139846396,,,,,,,,,,
2026-05-11T10:28:20,0,7,7,1,16,18144,16,True,1.7640573318632857e-07,,,,,,5739.984750747681,342.6572186946869,0.00029778480529785156,0.04657888412475586,5.55776047706604,0.10517120361328125,0.028581857681274414,0,89.19884324314759,57087.25967561446,,,,,,,,,,
2026-05-11T10:28:26,0,7,7,1,17,18144,17,True,1.874310915104741e-07,,,,,,5752.65908241272,342.6572186946869,0.0004398822784423828,0.0488893985748291,5.560804605484009,0.11203551292419434,0.028203248977661133,0,89.00231921709192,56961.484298938834,,,,,,,,,,
2026-05-11T10:28:32,0,7,7,1,18,18144,18,True,1.9845644983461963e-07,,,,,,5729.91943359375,342.6572186946869,0.00035262107849121094,0.047876596450805664,5.5443384647369385,0.10230326652526855,0.027100324630737305,0,89.35553212113466,57187.540557526176,,,,,,,,,,
2026-05-11T10:28:37,0,7,7,1,19,18144,19,True,2.0948180815876517e-07,,,,,,5736.119747161865,342.6572186946869,0.00028514862060546875,0.04608964920043945,5.5604681968688965,0.10111427307128906,0.02665996551513672,0,89.25894551858491,57125.725131894345,,,,,,,,,,
2026-05-11T10:28:43,0,7,7,1,20,18144,20,True,2.205071664829107e-07,,,,,,5739.0456199646,342.6572186946869,0.0003046989440917969,0.04630851745605469,5.565270185470581,0.09955453872680664,0.026105880737304688,0,89.2134396386203,57096.60136871699,,,,,,,,,,
2026-05-11T10:28:53,0,7,7,1,21,18144,21,True,2.3153252480705623e-07,434.61981201171875,210.63340759277344,0.7105363607406616,221.50547790527344,1.7703897953033447,5750.479459762573,342.6572186946869,0.00027489662170410156,0.04565787315368652,5.566290616989136,0.1040041446685791,0.03267621994018555,0,89.03605405124594,56983.0745927974,,443.1468912760417,388.1180114746094,514.954833984375,5738.768880208333,5756.64697265625,384.80108642578125,0.0,2141.231689453125,1370388.375
2026-05-11T10:28:55,0,7,7,1,22,18144,22,True,2.4255788313120177e-07,,,,,,5749.018430709839,342.6572186946869,0.0003294944763183594,0.04981708526611328,1.590026617050171,0.10218930244445801,0.028516769409179688,0,89.05868126374796,56997.55600879869,,,,,,,,,,
2026-05-11T10:29:00,0,7,7,1,23,18144,23,True,2.535832414553473e-07,,,,,,5738.45648765564,342.6572186946869,0.0003230571746826172,0.04820609092712402,5.557632923126221,0.1038820743560791,0.02692556381225586,0,89.22259863804769,57102.46312835052,,,,,,,,,,
2026-05-11T10:29:06,0,7,7,1,24,18144,24,True,2.6460859977949285e-07,,,,,,5732.004880905151,342.6572186946869,0.0002803802490234375,0.04508709907531738,5.559895992279053,0.09862589836120605,0.026617050170898438,0,89.3230223347523,57166.73429424147,,,,,,,,,,
2026-05-11T10:29:12,0,7,7,1,25,18144,25,True,2.756339581036384e-07,,,,,,5742.233991622925,342.6572186946869,0.00031447410583496094,0.04542851448059082,5.568947792053223,0.09930992126464844,0.026686906814575195,0,89.1639039347635,57064.898518248636,,,,,,,,,,
2026-05-11T10:29:18,0,7,7,1,26,18144,26,True,2.8665931642778394e-07,,,,,,5743.433237075806,342.6572186946869,0.00032067298889160156,0.046787261962890625,5.566365957260132,0.1015326976776123,0.026723384857177734,0,89.14528625402428,57052.98320257554,,,,,,,,,,
2026-05-11T10:29:23,0,7,7,1,27,18144,27,True,2.9768467475192943e-07,,,,,,5748.510122299194,342.6572186946869,0.00031065940856933594,0.04786205291748047,5.56052303314209,0.10909247398376465,0.02908611297607422,0,89.06655622191349,57002.595982024635,,,,,,,,,,
2026-05-11T10:29:29,0,7,7,1,28,18144,28,True,3.08710033076075e-07,,,,,,5730.649471282959,342.6572186946869,0.0004134178161621094,0.049245595932006836,5.549260139465332,0.10159063339233398,0.027745485305786133,0,89.34414896002619,57180.25533441676,,,,,,,,,,
2026-05-11T10:29:35,0,7,7,1,29,18144,29,True,3.197353914002205e-07,,,,,,5735.141277313232,342.6572186946869,0.0003032684326171875,0.0466310977935791,5.560771465301514,0.09922289848327637,0.026599645614624023,0,89.27417394674173,57135.4713259147,,,,,,,,,,
2026-05-11T10:29:41,0,7,7,1,30,18144,30,True,3.3076074972436606e-07,,,,,,5749.722480773926,342.6572186946869,0.0003075599670410156,0.04599928855895996,5.566777944564819,0.10762286186218262,0.02745199203491211,0,89.04777608172206,56990.576692302115,,,,,,,,,,
2026-05-11T10:29:50,0,7,7,1,31,18144,31,True,3.417861080485116e-07,465.63446044921875,230.4124755859375,0.7097733020782471,232.7779998779297,1.7341876029968262,5730.018377304077,342.6572186946869,0.00032591819763183594,0.0459446907043457,5.55790638923645,0.09862995147705078,0.025664567947387695,0,89.35398916484652,57186.55306550178,,431.5333658854167,390.20562744140625,475.37744140625,5741.565104166667,5752.234375,384.80108642578125,0.0,2140.18505859375,1369718.5
