time,node_rank,rank,local_rank,epoch,batch_index,num_batches,update_step,should_step,lr,loss_total,loss_gep,loss_zero_prob,loss_gepc,loss_gepc_zero_prob,step_ms,data_load_s,to_device_s,forward_s,loss_s,backward_s,optimizer_s,grad_sync_s,samples_per_s,tokens_per_s,mfu,grad_norm_raw,grad_norm_ema,grad_clip_threshold,grad_skip_threshold,grad_action,skipped,skipped_count_cum,cluster_loss_total_mean,cluster_loss_total_min,cluster_loss_total_max,cluster_step_ms_mean,cluster_step_ms_max,cluster_data_load_s_max,cluster_grad_sync_s_max,cluster_samples_per_s_sum,cluster_tokens_per_s_sum
2026-05-15T20:06:29,0,7,7,1,1,74816,1,True,1.3368983957219252e-10,871.2527465820312,150.05262756347656,0.687041163444519,718.3355102539062,2.1775715351104736,758485.1534366608,618.5875842571259,0.0021147727966308594,0.5262887477874756,1.1919167041778564,0.312028169631958,17.681235551834106,0,0.3375148463224046,216.00950164633892,,275906112.0,275906112.0,0.5,,clip,False,0,930.7207845052084,853.1495361328125,995.865234375,758478.4166666666,758492.1875,717.4857177734375,0.0,8.100427627563477,5184.27392578125
2026-05-15T20:06:35,0,7,7,1,2,74816,2,True,2.6737967914438504e-10,,,,,,6149.463891983032,618.5875842571259,0.0002834796905517578,0.09618210792541504,1.3938908576965332,0.1896839141845703,4.454778671264648,0,41.629645201062736,26642.97292868015,,294662624.0,276281242.24,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:06:41,0,7,7,1,3,74816,3,True,4.0106951871657755e-10,,,,,,6154.918193817139,618.5875842571259,0.0002913475036621094,0.09313821792602539,1.4093077182769775,0.18532991409301758,4.465008020401001,0,41.592754272049014,26619.362734111368,,293212832.0,276619874.0352,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:06:47,0,7,7,1,4,74816,4,True,5.347593582887701e-10,,,,,,6156.22615814209,618.5875842571259,0.0003008842468261719,0.09450292587280273,1.4073293209075928,0.18952345848083496,4.462623596191406,0,41.58391739091976,26613.707130188646,,292498496.0,276937446.474496,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:06:54,0,7,7,1,5,74816,5,True,6.684491978609625e-10,,,,,,6676.86915397644,618.5875842571259,0.00039577484130859375,0.09325742721557617,1.4065062999725342,0.18616342544555664,4.988288164138794,0,38.341323470078486,24538.44702085023,,292007520.0,277238847.9450061,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:00,0,7,7,1,6,74816,6,True,8.021390374331551e-10,,,,,,6576.406002044678,618.5875842571259,0.0003094673156738281,0.08957862854003906,1.413468360900879,0.1857447624206543,4.885422945022583,0,38.92703703518407,24913.303702517806,,295540320.0,277604877.3861059,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:07,0,7,7,1,7,74816,7,True,9.358288770053475e-10,,,,,,6151.649713516235,618.5875842571259,0.00027060508728027344,0.0907735824584961,1.4118845462799072,0.1892383098602295,4.457552433013916,0,41.614853238071056,26633.506072365475,,293184096.0,277916461.7583838,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:14,0,7,7,1,8,74816,8,True,1.0695187165775401e-09,,,,,,6929.453372955322,618.5875842571259,0.00029659271240234375,0.09079432487487793,1.4107351303100586,0.18723154067993164,5.238519906997681,0,36.943751003380996,23644.000642163835,,291863296.0,278195398.44321615,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:20,0,7,7,1,9,74816,9,True,1.2032085561497326e-09,,,,,,6153.4483432769775,618.5875842571259,0.0002913475036621094,0.09372115135192871,1.4083640575408936,0.18396806716918945,4.464696884155273,0,41.602689373300066,26625.72119891204,,289968960.0,278430869.6743518,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:26,0,7,7,1,10,74816,10,True,1.336898395721925e-09,,,,,,6466.236352920532,618.5875842571259,0.00029540061950683594,0.08867120742797852,1.4129347801208496,0.1871941089630127,4.775274753570557,0,39.59026333523602,25337.76853455105,,293310464.0,278728461.5608648,0.5,,clip,False,0,,,,,,,,,
