time,node_rank,rank,local_rank,epoch,batch_index,num_batches,update_step,should_step,lr,loss_total,loss_gep,loss_zero_prob,loss_gepc,loss_gepc_zero_prob,step_ms,data_load_s,to_device_s,forward_s,loss_s,backward_s,optimizer_s,grad_sync_s,samples_per_s,tokens_per_s,mfu,grad_norm_raw,grad_norm_ema,grad_clip_threshold,grad_skip_threshold,grad_action,skipped,skipped_count_cum,cluster_loss_total_mean,cluster_loss_total_min,cluster_loss_total_max,cluster_step_ms_mean,cluster_step_ms_max,cluster_data_load_s_max,cluster_grad_sync_s_max,cluster_samples_per_s_sum,cluster_tokens_per_s_sum
2026-05-15T20:06:29,0,0,0,1,1,74816,1,True,1.3368983957219252e-10,940.4658813476562,189.74832153320312,0.6867228746414185,747.8806762695312,2.1501307487487793,758485.3394031525,639.0325825214386,0.0022072792053222656,0.5681240558624268,1.1853489875793457,0.33000683784484863,16.588678121566772,0,0.33751476357004456,216.0094486848285,,275906112.0,275906112.0,0.5,,clip,False,0,930.7207845052084,853.1495361328125,995.865234375,758478.4166666666,758492.1875,717.4857177734375,0.0,8.100427627563477,5184.27392578125
2026-05-15T20:06:35,0,0,0,1,2,74816,2,True,2.6737967914438504e-10,,,,,,6150.134563446045,639.0325825214386,0.0002932548522949219,0.09543704986572266,1.3939425945281982,0.19968700408935547,4.447229623794556,0,41.62510549306713,26640.067515562965,,294662624.0,276281242.24,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:06:41,0,0,0,1,3,74816,3,True,4.0106951871657755e-10,,,,,,6154.118776321411,639.0325825214386,0.00038170814514160156,0.09017276763916016,1.40999436378479,0.19202804565429688,4.459619760513306,0,41.598157153707476,26622.820578372783,,293212832.0,276619874.0352,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:06:47,0,0,0,1,4,74816,4,True,5.347593582887701e-10,,,,,,6151.646137237549,639.0325825214386,0.00030684471130371094,0.08980894088745117,1.410273790359497,0.18007874488830566,4.469213247299194,0,41.614877430995904,26633.52155583738,,292498496.0,276937446.474496,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:06:54,0,0,0,1,5,74816,5,True,6.684491978609625e-10,,,,,,6680.104732513428,639.0325825214386,0.00030922889709472656,0.08956408500671387,1.4125444889068604,0.18192100524902344,4.993808031082153,0,38.32275244937343,24526.561567598994,,292007520.0,277238847.9450061,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:00,0,0,0,1,6,74816,6,True,8.021390374331551e-10,,,,,,6576.361894607544,639.0325825214386,0.00030159950256347656,0.08841586112976074,1.4139223098754883,0.18667840957641602,4.8850767612457275,0,38.927298117506844,24913.470795204383,,295540320.0,277604877.3861059,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:07,0,0,0,1,7,74816,7,True,9.358288770053475e-10,,,,,,6151.6172885894775,639.0325825214386,0.0003018379211425781,0.08900713920593262,1.4131412506103516,0.18842649459838867,4.458737373352051,0,41.61507258828499,26633.646456502393,,293184096.0,277916461.7583838,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:14,0,0,0,1,8,74816,8,True,1.0695187165775401e-09,,,,,,6931.743383407593,639.0325825214386,0.000308990478515625,0.09143209457397461,1.4108598232269287,0.1834104061126709,5.243699550628662,0,36.93154605416918,23636.189474668274,,291863296.0,278195398.44321615,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:20,0,0,0,1,9,74816,9,True,1.2032085561497326e-09,,,,,,6152.011156082153,639.0325825214386,0.0003190040588378906,0.0932929515838623,1.407949686050415,0.192002534866333,4.455799341201782,0,41.612408284875585,26631.94130232037,,289968960.0,278430869.6743518,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:26,0,0,0,1,10,74816,10,True,1.336898395721925e-09,,,,,,6465.322017669678,639.0325825214386,0.00030732154846191406,0.09526753425598145,1.4061274528503418,0.20000529289245605,4.761648654937744,0,39.59586224790565,25341.35183865962,,293310464.0,278728461.5608648,0.5,,clip,False,0,,,,,,,,,
