time,node_rank,rank,local_rank,epoch,batch_index,num_batches,update_step,should_step,lr,loss_total,loss_gep,loss_zero_prob,loss_gepc,loss_gepc_zero_prob,step_ms,data_load_s,to_device_s,forward_s,loss_s,backward_s,optimizer_s,grad_sync_s,samples_per_s,tokens_per_s,mfu,grad_norm_raw,grad_norm_ema,grad_clip_threshold,grad_skip_threshold,grad_action,skipped,skipped_count_cum,cluster_loss_total_mean,cluster_loss_total_min,cluster_loss_total_max,cluster_step_ms_mean,cluster_step_ms_max,cluster_data_load_s_max,cluster_grad_sync_s_max,cluster_samples_per_s_sum,cluster_tokens_per_s_sum
2026-05-15T20:06:29,0,5,5,1,1,74816,1,True,1.3368983957219252e-10,952.2763671875,206.98565673828125,0.6850367784500122,742.4293823242188,2.1762430667877197,758486.1316680908,665.9912102222443,0.0023238658905029297,0.5616991519927979,1.188685655593872,0.30519676208496094,8.810003519058228,0,0.337514411024227,216.00922305550532,,275906112.0,275906112.0,0.5,,clip,False,0,930.7207845052084,853.1495361328125,995.865234375,758478.4166666666,758492.1875,717.4857177734375,0.0,8.100427627563477,5184.27392578125
2026-05-15T20:06:35,0,5,5,1,2,74816,2,True,2.6737967914438504e-10,,,,,,6152.746915817261,665.9912102222443,0.00030994415283203125,0.09639096260070801,1.3943016529083252,0.18804168701171875,4.458980560302734,0,41.60743217665664,26628.75659306025,,294662624.0,276281242.24,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:06:41,0,5,5,1,3,74816,3,True,4.0106951871657755e-10,,,,,,6154.106855392456,665.9912102222443,0.0003123283386230469,0.09179806709289551,1.4083244800567627,0.18110203742980957,4.470609188079834,0,41.598237732203714,26622.872148610375,,293212832.0,276619874.0352,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:06:47,0,5,5,1,4,74816,4,True,5.347593582887701e-10,,,,,,6154.205560684204,665.9912102222443,0.00029778480529785156,0.09207534790039062,1.4083452224731445,0.18039417266845703,4.4711012840271,0,41.59757055166334,26622.445153064535,,292498496.0,276937446.474496,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:06:54,0,5,5,1,5,74816,5,True,6.684491978609625e-10,,,,,,6678.003311157227,665.9912102222443,0.0003006458282470703,0.0948190689086914,1.4043707847595215,0.18661975860595703,4.989879369735718,0,38.334811780085495,24534.279539254716,,292007520.0,277238847.9450061,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:00,0,5,5,1,6,74816,6,True,8.021390374331551e-10,,,,,,6578.728914260864,665.9912102222443,0.0002872943878173828,0.10028362274169922,1.4014396667480469,0.18191218376159668,4.892931938171387,0,38.91329211712354,24904.506954959066,,295540320.0,277604877.3861059,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:07,0,5,5,1,7,74816,7,True,9.358288770053475e-10,,,,,,6149.494171142578,665.9912102222443,0.0004057884216308594,0.0955042839050293,1.4062211513519287,0.18752002716064453,4.457143306732178,0,41.62944022311922,26642.841742796296,,293184096.0,277916461.7583838,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:14,0,5,5,1,8,74816,8,True,1.0695187165775401e-09,,,,,,6931.579828262329,665.9912102222443,0.0002980232238769531,0.0910959243774414,1.4110000133514404,0.18060684204101562,5.246527671813965,0,36.932417478076765,23636.747185969132,,291863296.0,278195398.44321615,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:20,0,5,5,1,9,74816,9,True,1.2032085561497326e-09,,,,,,6150.333642959595,665.9912102222443,0.00030732154846191406,0.953294038772583,0.5463945865631104,0.1874690055847168,4.4605934619903564,0,41.62375813433278,26639.20520597298,,289968960.0,278430869.6743518,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:26,0,5,5,1,10,74816,10,True,1.336898395721925e-09,,,,,,6464.954614639282,665.9912102222443,0.00028514862060546875,0.09047961235046387,1.41233229637146,0.19517302513122559,4.7647271156311035,0,39.59811247867263,25342.791986350487,,293310464.0,278728461.5608648,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:32,0,5,5,1,11,74816,11,True,1.4705882352941176e-09,915.0294799804688,181.91175842285156,0.6855999231338501,730.222412109375,2.2097113132476807,6156.523942947388,665.9912102222443,0.00028705596923828125,0.09089398384094238,1.4128320217132568,0.19074559211730957,4.459738731384277,0,41.5819060191037,26612.419852226365,,291775488.0,278989402.0896475,0.5,,clip,False,0,919.0149739583334,843.4417724609375,992.1751098632812,6152.565755208333,6167.86572265625,717.4857177734375,0.0,998.6083984375,639109.3125
2026-05-15T20:07:38,0,5,5,1,12,74816,12,True,1.6042780748663102e-09,,,,,,6165.504932403564,665.9912102222443,0.0002961158752441406,0.093353271484375,1.3924555778503418,0.18850064277648926,4.4581520557403564,0,41.52133569053861,26573.654841944714,,295466176.0,279318937.5678545,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:45,0,5,5,1,13,74816,13,True,1.7379679144385026e-09,,,,,,6386.610984802246,665.9912102222443,0.0002868175506591797,0.09087491035461426,1.4112188816070557,0.19269394874572754,4.6896278858184814,0,40.083856776181385,25653.668336756087,,294778496.0,279628128.73649746,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:51,0,5,5,1,14,74816,14,True,1.871657754010695e-09,,,,,,6159.9531173706055,665.9912102222443,0.00028204917907714844,0.0901641845703125,1.412919521331787,0.19238853454589844,4.462080240249634,0,41.558757854519904,26597.605026892736,,289185664.0,279819279.4417675,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:07:57,0,5,5,1,15,74816,15,True,2.0053475935828875e-09,,,,,,6152.915239334106,665.9912102222443,0.00044345855712890625,0.10083627700805664,1.399545669555664,0.18862581253051758,4.456294775009155,0,41.60629393420758,26628.02811789285,,293540960.0,280093713.05293214,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:08:03,0,5,5,1,16,74816,16,True,2.1390374331550803e-09,,,,,,6150.478839874268,665.9912102222443,0.0003478527069091797,0.09545230865478516,1.4051523208618164,0.18468236923217773,4.462429046630859,0,41.622775504944805,26638.576323164674,,288667200.0,280265182.7918735,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:08:09,0,5,5,1,17,74816,17,True,2.2727272727272727e-09,,,,,,6157.303094863892,665.9912102222443,0.0002951622009277344,0.09262204170227051,1.4078948497772217,0.19208121299743652,4.462359189987183,0,41.57664419890945,26609.052287302045,,292952672.0,280518932.57603604,0.5,,clip,False,0,,,,,,,,,
2026-05-15T20:08:16,0,5,5,1,18,74816,18,True,2.406417112299465e-09,,,,,,6160.367965698242,665.9912102222443,0.0002799034118652344,0.09466314315795898,1.407843828201294,0.18813443183898926,4.467484712600708,0,41.55595922604663,26595.813904669845,,291239808.0,280733350.08451533,0.5,,clip,False,0,,,,,,,,,
