time,node_rank,rank,local_rank,epoch,batch_index,num_batches,update_step,should_step,lr,loss_total,loss_gep,loss_zero_prob,loss_gepc,loss_gepc_zero_prob,step_ms,data_load_s,to_device_s,forward_s,loss_s,backward_s,optimizer_s,grad_sync_s,samples_per_s,tokens_per_s,mfu,grad_norm_raw,grad_norm_ema,grad_clip_threshold,grad_skip_threshold,grad_skip_max,grad_hard_raw_norm_limit,grad_ema_contribution_cap,grad_action,skipped,skipped_count_cum,clipped_count_cum,consecutive_skips,consecutive_clips,cluster_loss_total_mean,cluster_loss_total_min,cluster_loss_total_max,cluster_step_ms_mean,cluster_step_ms_max,cluster_data_load_s_max,cluster_grad_sync_s_max,cluster_samples_per_s_sum,cluster_tokens_per_s_sum
2026-05-17T17:33:53,0,3,3,1,1,74816,1,True,1.3368983957219252e-10,473.7564697265625,176.2855987548828,0.7337907552719116,294.5418701171875,2.1952035427093506,743404.3934345245,642.1518921852112,0.001712799072265625,0.5365526676177979,1.2544164657592773,0.3063821792602539,17.20820426940918,0,0.34436169904415187,220.3914873882572,,40597628.0,40597628.0,0.5,,,,,clip,False,0,1,0,1,486.81396484375,422.9107360839844,524.4360961914062,743402.8333333334,743427.3125,704.8699951171875,0.0,8.264698028564453,5289.4072265625
2026-05-17T17:33:59,0,3,3,1,2,74816,2,True,2.6737967914438504e-10,,,,,,6699.562788009644,642.1518921852112,0.00027060508728027344,0.09604835510253906,1.3958172798156738,0.21798372268676758,4.953829050064087,0,38.2114487318738,24455.32718839923,,45176116.0,40689197.76,0.5,,,,,clip,False,0,2,0,2,,,,,,,,,
2026-05-17T17:34:06,0,3,3,1,3,74816,3,True,4.0106951871657755e-10,,,,,,6728.894233703613,642.1518921852112,0.0003008842468261719,0.08985137939453125,1.4139182567596436,0.17813634872436523,5.044745922088623,0,38.044883915361595,24348.72570583142,,44227388.0,40759961.564799994,0.5,,,,,clip,False,0,3,0,3,,,,,,,,,
2026-05-17T17:34:12,0,3,3,1,4,74816,4,True,5.347593582887701e-10,,,,,,6271.653175354004,642.1518921852112,0.00031685829162597656,0.08894848823547363,1.4160895347595215,0.17756104469299316,4.586884021759033,0,40.818583687952426,26123.893560289554,,46781556.0,40880393.45350399,0.5,,,,,clip,False,0,4,0,4,,,,,,,,,
2026-05-17T17:34:18,0,3,3,1,5,74816,5,True,6.684491978609625e-10,,,,,,6150.532245635986,642.1518921852112,0.00030875205993652344,0.09241700172424316,1.4121692180633545,0.17493915557861328,4.468814373016357,0,41.62241408971407,26638.345017417007,,44206220.0,40946909.984433904,0.5,,,,,clip,False,0,5,0,5,,,,,,,,,
2026-05-17T17:34:24,0,3,3,1,6,74816,6,True,8.021390374331551e-10,,,,,,6154.279708862305,642.1518921852112,0.00030541419982910156,0.09025144577026367,1.414513349533081,0.17606186866760254,4.470539808273315,0,41.597069374561265,26622.12439971921,,47175316.0,41071478.104745224,0.5,,,,,clip,False,0,6,0,6,,,,,,,,,
2026-05-17T17:34:31,0,3,3,1,7,74816,7,True,9.358288770053475e-10,,,,,,6146.651744842529,642.1518921852112,0.00043082237243652344,0.09404420852661133,1.4084546566009521,0.17893624305725098,4.462541103363037,0,41.648691129248036,26655.16232271874,,44152032.0,41133089.18265032,0.5,,,,,clip,False,0,7,0,7,,,,,,,,,
2026-05-17T17:34:37,0,3,3,1,8,74816,8,True,1.0695187165775401e-09,,,,,,6854.048490524292,642.1518921852112,0.00029778480529785156,1.2458701133728027,1.040733814239502,0.18313312530517578,4.381981134414673,0,37.35018804636697,23904.120349674864,,45933228.0,41229091.95899732,0.5,,,,,clip,False,0,8,0,8,,,,,,,,,
2026-05-17T17:34:44,0,3,3,1,9,74816,9,True,1.2032085561497326e-09,,,,,,6152.043581008911,642.1518921852112,0.00029540061950683594,0.09361886978149414,1.4107146263122559,0.17621445655822754,4.46936559677124,0,41.612188962747396,26631.800936158335,,46537156.0,41335253.239817366,0.5,,,,,clip,False,0,9,0,9,,,,,,,,,
2026-05-17T17:34:50,0,3,3,1,10,74816,10,True,1.336898395721925e-09,,,,,,6150.756359100342,642.1518921852112,0.0003008842468261719,0.08836221694946289,1.41690993309021,0.1752471923828125,4.4681456089019775,0,41.620897504944345,26637.374403164384,,44474276.0,41398033.69502102,0.5,,,,,clip,False,0,10,0,10,,,,,,,,,
2026-05-17T17:34:56,0,3,3,1,11,74816,11,True,1.4705882352941176e-09,472.6514892578125,181.91331481933594,0.7333442568778992,287.8426818847656,2.1621835231781006,6153.354644775391,642.1518921852112,0.0003006458282470703,0.08900094032287598,1.4153854846954346,0.17637228965759277,4.470433950424194,0,41.60332286671647,26626.12663469854,,43719376.0,41444460.5411206,0.5,,,,,clip,False,0,11,0,11,494.0182291666667,443.1666564941406,584.4132080078125,6151.0234375,6156.08154296875,704.8699951171875,0.0,998.8582153320312,639269.25
2026-05-17T17:35:02,0,3,3,1,12,74816,12,True,1.6042780748663102e-09,,,,,,6156.252145767212,642.1518921852112,0.0002903938293457031,0.09194207191467285,1.3938298225402832,0.17889714241027832,4.464761257171631,0,41.58374185112206,26613.59478471812,,45600272.0,41527576.77029819,0.5,,,,,clip,False,0,12,0,12,,,,,,,,,
2026-05-17T17:35:08,0,3,3,1,13,74816,13,True,1.7379679144385026e-09,,,,,,6152.677536010742,642.1518921852112,0.0003211498260498047,0.09011387825012207,1.4146173000335693,0.18163108825683594,4.464065790176392,0,41.60790135703823,26629.056868504467,,45614348.0,41609312.19489223,0.5,,,,,clip,False,0,13,0,13,,,,,,,,,
2026-05-17T17:35:14,0,3,3,1,14,74816,14,True,1.871657754010695e-09,,,,,,6147.867441177368,642.1518921852112,0.00033926963806152344,0.09403657913208008,1.4093601703643799,0.17853093147277832,4.463374853134155,0,41.64045540171469,26649.8914570974,,44922884.0,41675583.63099438,0.5,,,,,clip,False,0,14,0,14,,,,,,,,,
2026-05-17T17:35:21,0,3,3,1,15,74816,15,True,2.0053475935828875e-09,,,,,,6163.372278213501,642.1518921852112,0.0003018379211425781,0.09105539321899414,1.4140679836273193,0.1827375888824463,4.473437786102295,0,41.5357029308318,26582.849875732354,,45990520.0,41761882.35837449,0.5,,,,,clip,False,0,15,0,15,,,,,,,,,
2026-05-17T17:35:27,0,3,3,1,16,74816,16,True,2.1390374331550803e-09,,,,,,6151.68023109436,642.1518921852112,0.0002906322479248047,0.08727908134460449,1.4175105094909668,0.17840266227722168,4.466335773468018,0,41.6146467929232,26633.37394747085,,46223824.0,41851121.19120701,0.5,,,,,clip,False,0,16,0,16,,,,,,,,,
