time,node_rank,rank,local_rank,epoch,batch_index,num_batches,update_step,should_step,lr,loss_total,loss_gep,loss_zero_prob,loss_gepc,loss_gepc_zero_prob,step_ms,data_load_s,to_device_s,forward_s,loss_s,backward_s,optimizer_s,grad_sync_s,samples_per_s,tokens_per_s,mfu,cluster_loss_total_mean,cluster_loss_total_min,cluster_loss_total_max,cluster_step_ms_mean,cluster_step_ms_max,cluster_data_load_s_max,cluster_grad_sync_s_max,cluster_samples_per_s_sum,cluster_tokens_per_s_sum
2026-05-14T01:33:27,0,6,6,1,1,37408,1,True,2.6737967914438504e-10,499.87969970703125,200.0138397216797,0.6891741752624512,297.37408447265625,1.8026118278503418,826029.9654006958,685.8489077091217,0.002431154251098633,0.4447944164276123,0.6237599849700928,0.24549412727355957,1.1183726787567139,0,0.6198322354463689,396.6926306856761,,478.3846028645833,429.394287109375,507.4287414550781,821680.5,832440.9375,787.0913696289062,0.0,14.95522689819336,9571.3466796875
2026-05-14T01:33:28,0,6,6,1,2,37408,2,True,5.347593582887701e-10,,,,,,8292.116165161133,685.8489077091217,0.0003261566162109375,0.05826115608215332,0.6964845657348633,0.10824370384216309,0.02736639976501465,0,61.74539644670436,39517.05372589079,,,,,,,,,,
2026-05-14T01:33:30,0,6,6,1,3,37408,3,True,8.021390374331551e-10,,,,,,2856.3404083251953,685.8489077091217,0.0003294944763183594,0.06369709968566895,2.6631550788879395,0.10077166557312012,0.026778221130371094,0,179.25034372923685,114720.21998671159,,,,,,,,,,
2026-05-14T01:33:33,0,6,6,1,4,37408,4,True,1.0695187165775401e-09,,,,,,2861.9067668914795,685.8489077091217,0.00031828880310058594,0.04600167274475098,2.6906089782714844,0.09646272659301758,0.026927947998046875,0,178.90170494831304,114497.09116692035,,,,,,,,,,
2026-05-14T01:33:36,0,6,6,1,5,37408,5,True,1.336898395721925e-09,,,,,,2865.2515411376953,685.8489077091217,0.00031638145446777344,0.0452423095703125,2.695214033126831,0.09657955169677734,0.026384353637695312,0,178.69286261572063,114363.4320740612,,,,,,,,,,
2026-05-14T01:33:39,0,6,6,1,6,37408,6,True,1.6042780748663102e-09,,,,,,2864.736318588257,685.8489077091217,0.0003180503845214844,0.045735836029052734,2.693589687347412,0.09677577018737793,0.026751279830932617,0,178.72500050975503,114384.00032624323,,,,,,,,,,
2026-05-14T01:33:42,0,6,6,1,7,37408,7,True,1.871657754010695e-09,,,,,,2863.779306411743,685.8489077091217,0.0003209114074707031,0.045627593994140625,2.6932692527770996,0.09688949584960938,0.026090621948242188,0,178.784726481429,114422.22494811457,,,,,,,,,,
2026-05-14T01:33:45,0,6,6,1,8,37408,8,True,2.1390374331550803e-09,,,,,,2867.1224117279053,685.8489077091217,0.0003294944763183594,0.05122661590576172,2.6909878253936768,0.09677982330322266,0.026152610778808594,0,178.57626095965577,114288.80701417969,,,,,,,,,,
2026-05-14T01:33:48,0,6,6,1,9,37408,9,True,2.406417112299465e-09,,,,,,2865.7593727111816,685.8489077091217,0.0003204345703125,0.04549455642700195,2.6950411796569824,0.0970616340637207,0.0262603759765625,0,178.66119705494222,114343.16611516301,,,,,,,,,,
2026-05-14T01:33:51,0,6,6,1,10,37408,10,True,2.67379679144385e-09,,,,,,2864.718198776245,685.8489077091217,0.0003190040588378906,0.04582977294921875,2.6938483715057373,0.09646368026733398,0.026495695114135742,0,178.72613097466862,114384.72382378792,,,,,,,,,,
2026-05-14T01:33:55,0,6,6,1,11,37408,11,True,2.941176470588235e-09,471.6885681152344,186.98097229003906,0.6895477771759033,282.2200927734375,1.7979408502578735,2865.558624267578,685.8489077091217,0.000324249267578125,0.04554176330566406,2.6948721408843994,0.0972590446472168,0.025997638702392578,0,178.6737132732242,114351.17649486348,,472.9392903645833,439.8869934082031,548.2025756835938,2867.2845052083335,2899.01611328125,787.0913696289062,0.0,4285.6328125,2742804.75
