time,node_rank,rank,local_rank,epoch,batch_index,num_batches,update_step,should_step,lr,loss_total,loss_gep,loss_zero_prob,loss_gepc,loss_gepc_zero_prob,step_ms,data_load_s,to_device_s,forward_s,loss_s,backward_s,optimizer_s,grad_sync_s,samples_per_s,tokens_per_s,mfu,cluster_loss_total_mean,cluster_loss_total_min,cluster_loss_total_max,cluster_step_ms_mean,cluster_step_ms_max,cluster_data_load_s_max,cluster_grad_sync_s_max,cluster_samples_per_s_sum,cluster_tokens_per_s_sum
2026-05-13T10:42:32,0,6,6,1,1,18144,1,True,5.515719801434087e-10,452.5316467285156,217.58303833007812,0.6873313784599304,231.8842010498047,2.377082109451294,406028.51390838623,335.3126232624054,0.0027518272399902344,0.46930432319641113,0.6316361427307129,0.24570775032043457,1.0329902172088623,0,1.2609951825095824,807.0369168061327,,453.1854248046875,406.9809875488281,507.1327819824219,405029.0,408860.03125,388.64306640625,0.0,30.339542388916016,19417.30859375
2026-05-13T10:42:33,0,6,6,1,2,18144,2,True,1.1031439602868175e-09,,,,,,4605.9889793396,335.3126232624054,0.0003147125244140625,0.06634020805358887,0.6899704933166504,0.10654211044311523,0.027376651763916016,0,111.15962332880133,71142.15893043285,,,,,,,,,,
2026-05-13T10:42:36,0,6,6,1,3,18144,3,True,1.6547159404302261e-09,,,,,,2856.433868408203,335.3126232624054,0.00031828880310058594,0.05315136909484863,2.6758053302764893,0.09901046752929688,0.02663707733154297,0,179.244478810679,114716.46643883456,,,,,,,,,,
2026-05-13T10:42:38,0,6,6,1,4,18144,4,True,2.206287920573635e-09,,,,,,2864.9158477783203,335.3126232624054,0.00031566619873046875,0.044400691986083984,2.6927571296691895,0.09662580490112305,0.029359817504882812,0,178.7138007551059,114376.83248326776,,,,,,,,,,
2026-05-13T10:42:41,0,6,6,1,5,18144,5,True,2.7578599007170434e-09,,,,,,2863.816499710083,335.3126232624054,0.0003058910369873047,0.04448866844177246,2.69290828704834,0.0971524715423584,0.027495622634887695,0,178.78240454716007,114420.73891018245,,,,,,,,,,
2026-05-13T10:42:44,0,6,6,1,6,18144,6,True,3.3094318808604522e-09,,,,,,2870.283603668213,335.3126232624054,0.0003266334533691406,0.04418492317199707,2.6959073543548584,0.10009479522705078,0.028191566467285156,0,178.3795856777587,114162.93483376557,,,,,,,,,,
2026-05-13T10:42:47,0,6,6,1,7,18144,7,True,3.861003861003861e-09,,,,,,2874.0596771240234,335.3126232624054,0.00034689903259277344,0.0448918342590332,2.690373420715332,0.09768199920654297,0.038358211517333984,0,178.14522227052066,114012.94225313322,,,,,,,,,,
2026-05-13T10:42:50,0,6,6,1,8,18144,8,True,4.41257584114727e-09,,,,,,2864.079475402832,335.3126232624054,0.0003807544708251953,0.04741048812866211,2.676698684692383,0.09993910789489746,0.03544783592224121,0,178.7659890017498,114410.23296111987,,,,,,,,,,
2026-05-13T10:42:53,0,6,6,1,9,18144,9,True,4.964147821290678e-09,,,,,,2856.1816215515137,335.3126232624054,0.0003516674041748047,0.04595470428466797,2.6832361221313477,0.09530377388000488,0.029574155807495117,0,179.26030898618947,114726.59775116126,,,,,,,,,,
2026-05-13T10:42:56,0,6,6,1,10,18144,10,True,5.515719801434087e-09,,,,,,2867.4654960632324,335.3126232624054,0.000324249267578125,0.043943166732788086,2.6965107917785645,0.09506869316101074,0.029582977294921875,0,178.55489480272007,114275.13267374085,,,,,,,,,,
